R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.17113333,0.84928518,-0.44315371,3.38856589,-21.54095247,0.52179612,0.61109283,7.64647971,8.95504727,6.35695252,7.44483899
1.1712,0.84925565,-0.44292786,3.38713014,-21.53139468,0.52154832,0.61083739,7.64713729,8.9563272,6.35682533,7.44511382
1.17126667,0.84922613,-0.4427021,3.38569504,-21.52184243,0.52130061,0.61058203,7.64779534,8.95760775,6.35669846,7.44538902
1.17133333,0.84919662,-0.44247643,3.38426057,-21.51229572,0.52105298,0.61032673,7.64845383,8.95888892,6.35657193,7.44566459
1.1714,0.84916713,-0.44225086,3.38282673,-21.50275454,0.52080544,0.61007149,7.64911279,8.96017072,6.35644574,7.44594054
1.17146667,0.84913765,-0.44202539,3.38139353,-21.49321889,0.52055799,0.60981633,7.6497722,8.96145314,6.35631987,7.44621685
1.17153333,0.84910819,-0.44180001,3.37996097,-21.48368877,0.52031062,0.60956123,7.65043207,8.96273619,6.35619434,7.44649354
1.1716,0.84907875,-0.44157473,3.37852904,-21.47416416,0.52006334,0.60930621,7.6510924,8.96401985,6.35606914,7.4467706
1.17166667,0.84904932,-0.44134954,3.37709775,-21.46464508,0.51981614,0.60905125,7.65175318,8.96530415,6.35594427,7.44704804
1.17173333,0.8490199,-0.44112445,3.37566709,-21.4551315,0.51956903,0.60879635,7.65241443,8.96658906,6.35581974,7.44732585
1.1718,0.8489905,-0.44089945,3.37423706,-21.44562344,0.51932201,0.60854153,7.65307613,8.96787461,6.35569554,7.44760403
1.17186667,0.84896111,-0.44067455,3.37280767,-21.43612088,0.51907507,0.60828677,7.65373829,8.96916077,6.35557167,7.44788259
1.17193333,0.84893174,-0.44044974,3.37137891,-21.42662382,0.51882822,0.60803208,7.6544009,8.97044757,6.35544814,7.44816152
1.172,0.84890239,-0.44022503,3.36995079,-21.41713226,0.51858145,0.60777746,7.65506398,8.97173499,6.35532494,7.44844082
1.17206667,0.84887305,-0.44000042,3.36852329,-21.4076462,0.51833477,0.60752291,7.65572752,8.97302303,6.35520207,7.4487205
1.17213333,0.84884372,-0.4397759,3.36709643,-21.39816563,0.51808818,0.60726842,7.65639151,8.9743117,6.35507953,7.44900056
1.1722,0.84881441,-0.43955147,3.36567021,-21.38869054,0.51784167,0.607014,7.65705596,8.975601,6.35495733,7.44928098
1.17226667,0.84878511,-0.43932714,3.36424461,-21.37922094,0.51759525,0.60675965,7.65772088,8.97689093,6.35483546,7.44956179
1.17233333,0.84875583,-0.4391029,3.36281964,-21.36975682,0.51734891,0.60650537,7.65838625,8.97818148,6.35471393,7.44984296
1.1724,0.84872657,-0.43887876,3.36139531,-21.36029818,0.51710266,0.60625116,7.65905208,8.97947266,6.35459273,7.45012452
1.17246667,0.84869732,-0.43865472,3.3599716,-21.350845,0.51685649,0.60599701,7.65971837,8.98076447,6.35447186,7.45040644
1.17253333,0.84866808,-0.43843077,3.35854853,-21.3413973,0.51661041,0.60574293,7.66038512,8.9820569,6.35435133,7.45068874
1.1726,0.84863886,-0.43820691,3.35712608,-21.33195506,0.51636442,0.60548892,7.66105233,8.98334997,6.35423113,7.45097142
1.17266667,0.84860965,-0.43798315,3.35570427,-21.32251828,0.51611851,0.60523497,7.66172001,8.98464366,6.35411126,7.45125448
1.17273333,0.84858046,-0.43775948,3.35428308,-21.31308696,0.51587269,0.6049811,7.66238814,8.98593798,6.35399173,7.45153791
1.1728,0.84855128,-0.43753591,3.35286252,-21.30366109,0.51562695,0.60472729,7.66305673,8.98723293,6.35387254,7.45182171
1.17286667,0.84852212,-0.43731244,3.35144259,-21.29424068,0.5153813,0.60447355,7.66372579,8.98852852,6.35375367,7.45210589
1.17293333,0.84849298,-0.43708905,3.35002329,-21.28482571,0.51513574,0.60421988,7.6643953,8.98982473,6.35363515,7.45239045
1.173,0.84846384,-0.43686577,3.34860461,-21.27541618,0.51489026,0.60396627,7.66506528,8.99112157,6.35351695,7.45267538
1.17306667,0.84843473,-0.43664257,3.34718657,-21.26601209,0.51464486,0.60371273,7.66573571,8.99241904,6.35339909,7.45296069
1.17313333,0.84840563,-0.43641947,3.34576915,-21.25661344,0.51439955,0.60345926,7.66640661,8.99371714,6.35328157,7.45324638
1.1732,0.84837654,-0.43619647,3.34435235,-21.24722022,0.51415433,0.60320586,7.66707797,8.99501588,6.35316438,7.45353245
1.17326667,0.84834747,-0.43597356,3.34293618,-21.23783243,0.51390919,0.60295252,7.6677498,8.99631525,6.35304752,7.45381889
1.17333333,0.84831841,-0.43575075,3.34152064,-21.22845006,0.51366414,0.60269926,7.66842208,8.99761524,6.352931,7.45410571
1.1734,0.84828937,-0.43552802,3.34010572,-21.21907311,0.51341917,0.60244606,7.66909483,8.99891587,6.35281481,7.4543929
1.17346667,0.84826034,-0.4353054,3.33869143,-21.20970158,0.51317429,0.60219293,7.66976804,9.00021713,6.35269896,7.45468047
1.17353333,0.84823133,-0.43508287,3.33727776,-21.20033547,0.5129295,0.60193986,7.67044171,9.00151903,6.35258344,7.45496843
1.1736,0.84820233,-0.43486043,3.33586472,-21.19097476,0.51268479,0.60168686,7.67111585,9.00282156,6.35246826,7.45525675
1.17366667,0.84817334,-0.43463808,3.3344523,-21.18161946,0.51244016,0.60143393,7.67179044,9.00412472,6.35235342,7.45554546
1.17373333,0.84814438,-0.43441583,3.3330405,-21.17226956,0.51219562,0.60118107,7.67246551,9.00542851,6.35223891,7.45583455
1.1738,0.84811542,-0.43419368,3.33162933,-21.16292506,0.51195117,0.60092828,7.67314103,9.00673294,6.35212473,7.45612401
1.17386667,0.84808648,-0.43397162,3.33021878,-21.15358596,0.5117068,0.60067555,7.67381702,9.008038,6.35201089,7.45641385
1.17393333,0.84805756,-0.43374965,3.32880885,-21.14425225,0.51146251,0.60042289,7.67449347,9.0093437,6.35189739,7.45670407
1.174,0.84802865,-0.43352778,3.32739955,-21.13492392,0.51121831,0.6001703,7.67517039,9.01065003,6.35178422,7.45699467
1.17406667,0.84799976,-0.433306,3.32599086,-21.12560098,0.5109742,0.59991778,7.67584777,9.011957,6.35167138,7.45728565
1.17413333,0.84797088,-0.43308431,3.3245828,-21.11628342,0.51073017,0.59966532,7.67652561,9.0132646,6.35155889,7.45757701
1.1742,0.84794201,-0.43286272,3.32317536,-21.10697124,0.51048623,0.59941293,7.67720392,9.01457284,6.35144672,7.45786874
1.17426667,0.84791316,-0.43264122,3.32176854,-21.09766443,0.51024237,0.59916061,7.67788269,9.01588171,6.3513349,7.45816086
1.17433333,0.84788433,-0.43241982,3.32036234,-21.08836299,0.5099986,0.59890835,7.67856193,9.01719122,6.35122341,7.45845335
1.1744,0.8478555,-0.43219851,3.31895675,-21.07906691,0.50975491,0.59865616,7.67924163,9.01850137,6.35111225,7.45874623
1.17446667,0.8478267,-0.43197729,3.31755179,-21.0697762,0.50951131,0.59840405,7.6799218,9.01981215,6.35100144,7.45903949
1.17453333,0.84779791,-0.43175617,3.31614745,-21.06049085,0.50926779,0.59815199,7.68060243,9.02112358,6.35089095,7.45933312
1.1746,0.84776913,-0.43153514,3.31474373,-21.05121085,0.50902436,0.59790001,7.68128353,9.02243563,6.35078081,7.45962714
1.17466667,0.84774037,-0.4313142,3.31334062,-21.0419362,0.50878101,0.59764809,7.68196509,9.02374833,6.350671,7.45992153
1.17473333,0.84771162,-0.43109336,3.31193814,-21.0326669,0.50853774,0.59739624,7.68264712,9.02506166,6.35056153,7.46021631
1.1748,0.84768289,-0.43087261,3.31053627,-21.02340295,0.50829457,0.59714446,7.68332962,9.02637564,6.35045239,7.46051147
1.17486667,0.84765417,-0.43065195,3.30913502,-21.01414433,0.50805147,0.59689274,7.68401258,9.02769025,6.35034359,7.46080701
1.17493333,0.84762547,-0.43043139,3.30773438,-21.00489106,0.50780847,0.59664109,7.68469601,9.0290055,6.35023513,7.46110293
1.175,0.84759678,-0.43021092,3.30633436,-20.99564311,0.50756554,0.59638951,7.68537991,9.03032139,6.350127,7.46139923
1.17506667,0.84756811,-0.42999054,3.30493496,-20.9864005,0.5073227,0.596138,7.68606427,9.03163792,6.35001921,7.46169591
1.17513333,0.84753945,-0.42977026,3.30353618,-20.97716321,0.50707995,0.59588655,7.6867491,9.03295509,6.34991176,7.46199297
1.1752,0.84751081,-0.42955007,3.30213801,-20.96793125,0.50683728,0.59563517,7.68743439,9.0342729,6.34980464,7.46229042
1.17526667,0.84748218,-0.42932998,3.30074045,-20.9587046,0.5065947,0.59538386,7.68812015,9.03559135,6.34969787,7.46258825
1.17533333,0.84745356,-0.42910997,3.29934351,-20.94948327,0.5063522,0.59513262,7.68880639,9.03691044,6.34959143,7.46288645
1.1754,0.84742496,-0.42889006,3.29794719,-20.94026726,0.50610978,0.59488144,7.68949308,9.03823017,6.34948532,7.46318505
1.17546667,0.84739638,-0.42867025,3.29655148,-20.93105655,0.50586745,0.59463033,7.69018025,9.03955054,6.34937955,7.46348402
1.17553333,0.84736781,-0.42845052,3.29515638,-20.92185114,0.50562521,0.59437929,7.69086788,9.04087156,6.34927413,7.46378338
1.1756,0.84733925,-0.42823089,3.2937619,-20.91265104,0.50538305,0.59412831,7.69155599,9.04219322,6.34916903,7.46408312
1.17566667,0.84731071,-0.42801136,3.29236803,-20.90345623,0.50514097,0.5938774,7.69224456,9.04351552,6.34906428,7.46438324
1.17573333,0.84728218,-0.42779191,3.29097477,-20.89426672,0.50489898,0.59362656,7.69293359,9.04483846,6.34895986,7.46468374
1.1758,0.84725367,-0.42757256,3.28958212,-20.8850825,0.50465708,0.59337579,7.6936231,9.04616204,6.34885579,7.46498463
1.17586667,0.84722517,-0.4273533,3.28819009,-20.87590356,0.50441525,0.59312508,7.69431308,9.04748627,6.34875204,7.4652859
1.17593333,0.84719669,-0.42713413,3.28679867,-20.86672991,0.50417352,0.59287444,7.69500353,9.04881115,6.34864864,7.46558756
1.176,0.84716822,-0.42691506,3.28540786,-20.85756154,0.50393186,0.59262387,7.69569444,9.05013666,6.34854558,7.4658896
1.17606667,0.84713977,-0.42669608,3.28401766,-20.84839844,0.5036903,0.59237337,7.69638582,9.05146282,6.34844285,7.46619202
1.17613333,0.84711133,-0.42647719,3.28262807,-20.83924062,0.50344881,0.59212293,7.69707768,9.05278963,6.34834046,7.46649483
1.1762,0.8470829,-0.4262584,3.2812391,-20.83008807,0.50320741,0.59187256,7.69777,9.05411708,6.34823841,7.46679802
1.17626667,0.84705449,-0.42603969,3.27985073,-20.82094078,0.5029661,0.59162226,7.6984628,9.05544517,6.3481367,7.46710159
1.17633333,0.8470261,-0.42582108,3.27846297,-20.81179875,0.50272487,0.59137202,7.69915606,9.05677391,6.34803533,7.46740555
1.1764,0.84699772,-0.42560256,3.27707582,-20.80266198,0.50248372,0.59112185,7.6998498,9.0581033,6.34793429,7.4677099
1.17646667,0.84696935,-0.42538414,3.27568928,-20.79353047,0.50224266,0.59087175,7.700544,9.05943333,6.34783359,7.46801463
1.17653333,0.846941,-0.42516581,3.27430335,-20.78440421,0.50200168,0.59062171,7.70123868,9.06076401,6.34773324,7.46831974
1.1766,0.84691266,-0.42494757,3.27291803,-20.77528319,0.50176079,0.59037174,7.70193382,9.06209534,6.34763322,7.46862524
1.17666667,0.84688434,-0.42472942,3.27153331,-20.76616742,0.50151998,0.59012184,7.70262944,9.06342731,6.34753354,7.46893113
1.17673333,0.84685603,-0.42451136,3.27014921,-20.75705689,0.50127926,0.58987201,7.70332553,9.06475993,6.3474342,7.4692374
1.1768,0.84682774,-0.4242934,3.26876571,-20.7479516,0.50103862,0.58962224,7.70402209,9.0660932,6.34733519,7.46954405
1.17686667,0.84679946,-0.42407553,3.26738281,-20.73885154,0.50079806,0.58937254,7.70471912,9.06742711,6.34723653,7.4698511
1.17693333,0.84677119,-0.42385775,3.26600053,-20.72975671,0.50055759,0.58912291,7.70541663,9.06876168,6.34713821,7.47015852
1.177,0.84674294,-0.42364006,3.26461884,-20.72066711,0.5003172,0.58887334,7.7061146,9.07009689,6.34704022,7.47046634
1.17706667,0.84671471,-0.42342246,3.26323777,-20.71158273,0.5000769,0.58862385,7.70681305,9.07143275,6.34694257,7.47077454
1.17713333,0.84668649,-0.42320496,3.2618573,-20.70250357,0.49983668,0.58837441,7.70751197,9.07276926,6.34684527,7.47108313
1.1772,0.84665828,-0.42298755,3.26047744,-20.69342962,0.49959654,0.58812505,7.70821137,9.07410642,6.3467483,7.4713921
1.17726667,0.84663009,-0.42277023,3.25909818,-20.68436089,0.49935649,0.58787575,7.70891123,9.07544423,6.34665167,7.47170146
1.17733333,0.84660191,-0.422553,3.25771952,-20.67529737,0.49911652,0.58762652,7.70961157,9.07678269,6.34655539,7.47201121
1.1774,0.84657375,-0.42233587,3.25634147,-20.66623905,0.49887664,0.58737736,7.71031238,9.0781218,6.34645944,7.47232134
1.17746667,0.8465456,-0.42211882,3.25496402,-20.65718594,0.49863684,0.58712826,7.71101367,9.07946156,6.34636383,7.47263187
1.17753333,0.84651747,-0.42190187,3.25358718,-20.64813802,0.49839713,0.58687923,7.71171543,9.08080197,6.34626856,7.47294278
1.1776,0.84648935,-0.42168501,3.25221094,-20.6390953,0.49815749,0.58663027,7.71241766,9.08214304,6.34617363,7.47325407
1.17766667,0.84646124,-0.42146824,3.2508353,-20.63005777,0.49791795,0.58638137,7.71312037,9.08348475,6.34607905,7.47356576
1.17773333,0.84643315,-0.42125157,3.24946026,-20.62102543,0.49767848,0.58613254,7.71382355,9.08482712,6.3459848,7.47387783
1.1778,0.84640508,-0.42103498,3.24808583,-20.61199827,0.4974391,0.58588378,7.7145272,9.08617014,6.34589089,7.47419029
1.17786667,0.84637701,-0.42081849,3.246712,-20.60297629,0.49719981,0.58563508,7.71523133,9.08751381,6.34579732,7.47450314
1.17793333,0.84634897,-0.42060209,3.24533876,-20.59395949,0.4969606,0.58538645,7.71593594,9.08885814,6.3457041,7.47481638
1.178,0.84632093,-0.42038578,3.24396613,-20.58494787,0.49672147,0.58513789,7.71664101,9.09020311,6.34561121,7.47513001
1.17806667,0.84629292,-0.42016956,3.2425941,-20.57594141,0.49648243,0.5848894,7.71734657,9.09154875,6.34551867,7.47544402
1.17813333,0.84626491,-0.41995343,3.24122268,-20.56694013,0.49624347,0.58464097,7.7180526,9.09289503,6.34542646,7.47575843
1.1782,0.84623692,-0.4197374,3.23985185,-20.557944,0.49600459,0.58439261,7.7187591,9.09424197,6.3453346,7.47607322
1.17826667,0.84620895,-0.41952145,3.23848162,-20.54895304,0.4957658,0.58414431,7.71946608,9.09558957,6.34524307,7.4763884
1.17833333,0.84618099,-0.4193056,3.23711199,-20.53996723,0.49552709,0.58389608,7.72017354,9.09693782,6.34515189,7.47670398
1.1784,0.84615304,-0.41908984,3.23574295,-20.53098658,0.49528846,0.58364792,7.72088147,9.09828672,6.34506105,7.47701994
1.17846667,0.84612511,-0.41887417,3.23437452,-20.52201107,0.49504992,0.58339983,7.72158988,9.09963628,6.34497055,7.47733629
1.17853333,0.84609719,-0.41865859,3.23300669,-20.51304071,0.49481146,0.5831518,7.72229876,9.1009865,6.34488039,7.47765303
1.1786,0.84606929,-0.4184431,3.23163945,-20.5040755,0.49457309,0.58290384,7.72300812,9.10233737,6.34479057,7.47797017
1.17866667,0.8460414,-0.4182277,3.23027281,-20.49511542,0.4943348,0.58265595,7.72371796,9.1036889,6.34470109,7.47828769
1.17873333,0.84601352,-0.4180124,3.22890677,-20.48616048,0.49409659,0.58240812,7.72442827,9.10504109,6.34461196,7.4786056
1.1788,0.84598566,-0.41779718,3.22754132,-20.47721067,0.49385847,0.58216036,7.72513907,9.10639393,6.34452316,7.47892391
1.17886667,0.84595782,-0.41758206,3.22617647,-20.46826599,0.49362043,0.58191267,7.72585033,9.10774743,6.34443471,7.4792426
1.17893333,0.84592998,-0.41736702,3.22481222,-20.45932644,0.49338247,0.58166504,7.72656208,9.10910159,6.3443466,7.47956169
1.179,0.84590217,-0.41715208,3.22344856,-20.45039201,0.4931446,0.58141748,7.7272743,9.1104564,6.34425883,7.47988117
1.17906667,0.84587436,-0.41693723,3.2220855,-20.44146269,0.49290681,0.58116998,7.72798701,9.11181188,6.34417141,7.48020103
1.17913333,0.84584657,-0.41672247,3.22072303,-20.4325385,0.4926691,0.58092256,7.72870018,9.11316801,6.34408432,7.48052129
1.1792,0.8458188,-0.4165078,3.21936116,-20.42361941,0.49243148,0.5806752,7.72941384,9.1145248,6.34399758,7.48084195
1.17926667,0.84579104,-0.41629322,3.21799988,-20.41470543,0.49219394,0.5804279,7.73012798,9.11588225,6.34391118,7.48116299
1.17933333,0.84576329,-0.41607873,3.2166392,-20.40579656,0.49195648,0.58018068,7.73084259,9.11724037,6.34382512,7.48148443
1.1794,0.84573556,-0.41586434,3.21527911,-20.39689279,0.49171911,0.57993352,7.73155769,9.11859914,6.3437394,7.48180625
1.17946667,0.84570785,-0.41565003,3.21391961,-20.38799411,0.49148182,0.57968642,7.73227326,9.11995857,6.34365403,7.48212847
1.17953333,0.84568014,-0.41543581,3.21256071,-20.37910053,0.49124461,0.5794394,7.73298931,9.12131866,6.343569,7.48245109
1.1796,0.84565245,-0.41522169,3.2112024,-20.37021204,0.49100749,0.57919243,7.73370584,9.12267941,6.34348431,7.48277409
1.17966667,0.84562478,-0.41500765,3.20984468,-20.36132864,0.49077045,0.57894554,7.73442285,9.12404083,6.34339996,7.48309749
1.17973333,0.84559712,-0.41479371,3.20848756,-20.35245033,0.49053349,0.57869871,7.73514034,9.1254029,6.34331596,7.48342128
1.1798,0.84556947,-0.41457986,3.20713102,-20.34357709,0.49029662,0.57845195,7.73585832,9.12676564,6.3432323,7.48374547
1.17986667,0.84554184,-0.41436609,3.20577508,-20.33470893,0.49005983,0.57820526,7.73657677,9.12812904,6.34314898,7.48407005
1.17993333,0.84551423,-0.41415242,3.20441973,-20.32584585,0.48982312,0.57795863,7.7372957,9.1294931,6.34306601,7.48439502
1.18,0.84548662,-0.41393884,3.20306497,-20.31698784,0.4895865,0.57771207,7.73801511,9.13085783,6.34298338,7.48472038
