R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT,A5,R5,A6,R6
1.09471499,0.39015093,-0.52119678,2.55639784,-11.70431248,1.33588503,1.46241337,4.90486112,5.36942501,4.57843935,5.0120862,5.59651346,6.12658719,6.73578074,7.37376017
1.09504551,0.38997881,-0.5203525,2.55253299,-11.68268685,1.33430969,1.46112983,4.905392,5.37162746,4.57689945,5.01191318,5.59440539,6.12612848,6.73490014,7.37502213
1.09537602,0.38980696,-0.51950949,2.54867528,-11.66110931,1.33273528,1.45984627,4.90592629,5.37383401,4.57536094,5.01174065,5.59229585,6.12566677,6.73402227,7.3762865
1.09570653,0.3896354,-0.51866776,2.54482469,-11.63957974,1.33116181,1.45856269,4.906464,5.37604466,4.5738238,5.01156862,5.59018482,6.12520203,6.73314713,7.3775533
1.09603705,0.38946411,-0.5178273,2.54098121,-11.61809803,1.32958926,1.45727908,4.90700514,5.37825942,4.57228806,5.01139709,5.58807231,6.12473426,6.73227474,7.37882251
1.09636756,0.3892931,-0.5169881,2.53714482,-11.59666406,1.32801764,1.45599546,4.90754971,5.3804783,4.5707537,5.01122607,5.5859583,6.12426346,6.7314051,7.38009417
1.09669807,0.38912237,-0.51615018,2.53331551,-11.57527773,1.32644695,1.45471181,4.90809772,5.3827013,4.56922073,5.01105556,5.58384279,6.12378961,6.73053821,7.38136827
1.09702858,0.38895191,-0.51531352,2.52949325,-11.55393891,1.32487719,1.45342815,4.90864916,5.38492844,4.56768916,5.01088557,5.58172577,6.12331272,6.72967408,7.38264483
1.0973591,0.38878173,-0.51447812,2.52567805,-11.53264751,1.32330836,1.45214447,4.90920405,5.38715972,4.56615899,5.01071611,5.57960724,6.12283276,6.72881272,7.38392385
1.09768961,0.38861183,-0.51364398,2.52186987,-11.51140341,1.32174046,1.45086077,4.90976238,5.38939515,4.56463022,5.01054717,5.57748719,6.12234974,6.72795413,7.38520534
1.09802012,0.3884422,-0.51281109,2.5180687,-11.49020649,1.32017349,1.44957706,4.91032417,5.39163475,4.56310286,5.01037876,5.57536562,6.12186365,6.72709831,7.38648932
1.09835064,0.38827285,-0.51197947,2.51427454,-11.46905666,1.31860745,1.44829333,4.91088941,5.39387851,4.5615769,5.01021089,5.57324252,6.12137447,6.72624528,7.38777579
1.09868115,0.38810377,-0.51114909,2.51048735,-11.44795378,1.31704234,1.44700959,4.91145812,5.39612645,4.56005236,5.01004357,5.57111789,6.12088221,6.72539504,7.38906476
1.09901166,0.38793496,-0.51031997,2.50670714,-11.42689777,1.31547815,1.44572583,4.91203029,5.39837857,4.55852924,5.00987679,5.56899172,6.12038684,6.7245476,7.39035623
1.09934218,0.38776643,-0.50949209,2.50293387,-11.4058885,1.3139149,1.44444206,4.91260593,5.40063489,4.55700753,5.00971057,5.566864,6.11988838,6.72370295,7.39165023
1.09967269,0.38759817,-0.50866546,2.49916754,-11.38492586,1.31235257,1.44315828,4.91318505,5.40289541,4.55548725,5.00954491,5.56473473,6.1193868,6.72286112,7.39294676
1.1000032,0.38743019,-0.50784008,2.49540813,-11.36400976,1.31079118,1.44187449,4.91376764,5.40516014,4.55396839,5.0093798,5.56260391,6.1188821,6.72202209,7.39424582
1.10033371,0.38726248,-0.50701593,2.49165563,-11.34314007,1.30923071,1.44059069,4.91435372,5.40742908,4.55245096,5.00921527,5.56047152,6.11837428,6.72118589,7.39554743
1.10066423,0.38709504,-0.50619303,2.48791002,-11.32231669,1.30767118,1.43930689,4.91494329,5.40970226,4.55093496,5.00905132,5.55833756,6.11786332,6.72035251,7.3968516
1.10099474,0.38692787,-0.50537136,2.48417128,-11.30153951,1.30611257,1.43802307,4.91553635,5.41197967,4.54942041,5.00888794,5.55620203,6.11734922,6.71952195,7.39815833
1.10132525,0.38676098,-0.50455092,2.4804394,-11.28080843,1.30455489,1.43673925,4.91613291,5.41426132,4.54790729,5.00872514,5.55406493,6.11683196,6.71869424,7.39946764
1.10165577,0.38659435,-0.50373172,2.47671437,-11.26012332,1.30299815,1.43545542,4.91673297,5.41654723,4.54639561,5.00856294,5.55192623,6.11631155,6.71786937,7.40077953
1.10198628,0.386428,-0.50291375,2.47299616,-11.2394841,1.30144233,1.43417159,4.91733654,5.4188374,4.54488538,5.00840133,5.54978595,6.11578797,6.71704735,7.40209402
1.10231679,0.38626191,-0.50209701,2.46928477,-11.21889065,1.29988744,1.43288775,4.91794362,5.42113184,4.5433766,5.00824032,5.54764407,6.11526122,6.71622818,7.4034111
1.10264731,0.3860961,-0.50128149,2.46558018,-11.19834285,1.29833348,1.43160391,4.91855422,5.42343056,4.54186927,5.00807992,5.54550059,6.11473128,6.71541187,7.40473081
1.10297782,0.38593055,-0.50046719,2.46188237,-11.17784062,1.29678045,1.43032007,4.91916834,5.42573356,4.54036341,5.00792012,5.5433555,6.11419816,6.71459843,7.40605313
1.10330833,0.38576527,-0.49965412,2.45819133,-11.15738383,1.29522835,1.42903623,4.91978598,5.42804086,4.538859,5.00776095,5.5412088,6.11366184,6.71378787,7.40737809
1.10363884,0.38560027,-0.49884226,2.45450704,-11.13697239,1.29367717,1.42775238,4.92040715,5.43035246,4.53735605,5.00760239,5.53906048,6.11312231,6.71298018,7.40870568
1.10396936,0.38543553,-0.49803163,2.4508295,-11.11660618,1.29212693,1.42646854,4.92103186,5.43266838,4.53585458,5.00744446,5.53691053,6.11257957,6.71217537,7.41003593
1.10429987,0.38527105,-0.4972222,2.44715867,-11.09628511,1.29057762,1.4251847,4.92166011,5.43498862,4.53435457,5.00728716,5.53475896,6.1120336,6.71137346,7.41136884
1.10463038,0.38510685,-0.49641399,2.44349456,-11.07600906,1.28902924,1.42390086,4.9222919,5.43731319,4.53285604,5.0071305,5.53260575,6.11148441,6.71057444,7.41270442
1.1049609,0.38494291,-0.49560699,2.43983714,-11.05577793,1.28748178,1.42261702,4.92292724,5.4396421,4.53135899,5.00697449,5.53045089,6.11093198,6.70977833,7.41404268
1.10529141,0.38477924,-0.49480119,2.4361864,-11.03559162,1.28593526,1.42133319,4.92356614,5.44197536,4.52986341,5.00681912,5.52829439,6.1103763,6.70898513,7.41538363
1.10562192,0.38461584,-0.4939966,2.43254232,-11.01545002,1.28438966,1.42004937,4.92420859,5.44431297,4.52836933,5.0066644,5.52613624,6.10981737,6.70819484,7.41672728
1.10595244,0.3844527,-0.49319322,2.42890489,-10.99535303,1.282845,1.41876555,4.92485461,5.44665495,4.52687673,5.00651034,5.52397643,6.10925518,6.70740748,7.41807363
1.10628295,0.38428982,-0.49239103,2.4252741,-10.97530054,1.28130126,1.41748174,4.92550419,5.4490013,4.52538562,5.00635695,5.52181495,6.10868972,6.70662304,7.41942271
1.10661346,0.38412721,-0.49159005,2.42164993,-10.95529245,1.27975845,1.41619793,4.92615735,5.45135204,4.52389601,5.00620423,5.5196518,6.10812098,6.70584153,7.42077451
1.10694397,0.38396487,-0.49079026,2.41803236,-10.93532866,1.27821658,1.41491414,4.92681409,5.45370717,4.5224079,5.00605218,5.51748698,6.10754896,6.70506297,7.42212905
1.10727449,0.38380279,-0.48999166,2.41442139,-10.91540906,1.27667563,1.41363035,4.9274744,5.45606669,4.5209213,5.00590081,5.51532047,6.10697364,6.70428735,7.42348634
1.107605,0.38364097,-0.48919426,2.41081699,-10.89553355,1.27513561,1.41234658,4.92813831,5.45843063,4.5194362,5.00575013,5.51315227,6.10639503,6.70351469,7.42484639
1.10793551,0.38347942,-0.48839805,2.40721915,-10.87570203,1.27359652,1.41106282,4.9288058,5.46079899,4.51795261,5.00560014,5.51098238,6.1058131,6.70274499,7.42620921
1.10826603,0.38331813,-0.48760303,2.40362786,-10.85591439,1.27205836,1.40977906,4.9294769,5.46317177,4.51647053,5.00545085,5.5088108,6.10522785,6.70197825,7.4275748
1.10859654,0.3831571,-0.48680919,2.4000431,-10.83617054,1.27052113,1.40849533,4.93015159,5.46554899,4.51498997,5.00530226,5.5066375,6.10463928,6.70121448,7.42894318
1.10892705,0.38299633,-0.48601654,2.39646486,-10.81647037,1.26898483,1.40721161,4.93082989,5.46793066,4.51351093,5.00515438,5.5044625,6.10404737,6.70045369,7.43031436
1.10925757,0.38283583,-0.48522506,2.39289313,-10.79681377,1.26744946,1.4059279,4.93151181,5.47031678,4.51203342,5.00500721,5.50228577,6.10345212,6.69969588,7.43168835
1.10958808,0.38267559,-0.48443477,2.38932788,-10.77720066,1.26591501,1.40464421,4.93219733,5.47270736,4.51055744,5.00486076,5.50010733,6.10285352,6.69894107,7.43306515
1.10991859,0.3825156,-0.48364566,2.38576912,-10.75763092,1.2643815,1.40336054,4.93288648,5.47510242,4.50908298,5.00471503,5.49792716,6.10225157,6.69818925,7.43444478
